13912
CP_ID	CP_CSID	CP_POSIDX	CP_W	CP_Z	CP_RGH	CP_BLOCK
11884	1486	4	-10	0	0.025	1
11885	1486	5	10	0	0.025	1
11886	1486	6	13	2	0.025	1
11887	1486	7	35	2	0.025	1
11888	1486	8	43	6	0.025	1
11889	1487	1	-43	6	0.025	1
11890	1487	2	-35	2	0.025	1
11891	1487	3	-13	2	0.025	1
11892	1487	4	-10	0	0.025	1
11893	1487	5	10	0	0.025	1
11894	1487	6	13	2	0.025	1
11895	1487	7	35	2	0.025	1
11896	1487	8	43	6	0.025	1
11897	1488	1	-43	6	0.025	1
11898	1488	2	-35	2	0.025	1
11899	1488	3	-13	2	0.025	1
11900	1488	4	-10	0	0.025	1
11901	1488	5	10	0	0.025	1
11902	1488	6	13	2	0.025	1
11903	1488	7	35	2	0.025	1
11904	1488	8	43	6	0.025	1
11905	1489	1	-43	6	0.025	1
11906	1489	2	-35	2	0.025	1
11907	1489	3	-13	2	0.025	1
11908	1489	4	-10	0	0.025	1
11909	1489	5	10	0	0.025	1
11910	1489	6	13	2	0.025	1
11911	1489	7	35	2	0.025	1
11912	1489	8	43	6	0.025	1
11913	1490	1	-43	6	0.025	1
11914	1490	2	-35	2	0.025	1
11915	1490	3	-13	2	0.025	1
11916	1490	4	-10	0	0.025	1
11917	1490	5	10	0	0.025	1
11918	1490	6	13	2	0.025	1
11919	1490	7	35	2	0.025	1
11920	1490	8	43	6	0.025	1
11921	1491	1	-43	6	0.025	1
11922	1491	2	-35	2	0.025	1
11923	1491	3	-13	2	0.025	1
11924	1491	4	-10	0	0.025	1
11925	1491	5	10	0	0.025	1
11926	1491	6	13	2	0.025	1
11927	1491	7	35	2	0.025	1
11928	1491	8	43	6	0.025	1
11929	1492	1	-43	6	0.025	1
11930	1492	2	-35	2	0.025	1
11931	1492	3	-13	2	0.025	1
11932	1492	4	-10	0	0.025	1
11933	1492	5	10	0	0.025	1
11934	1492	6	13	2	0.025	1
11935	1492	7	35	2	0.025	1
11936	1492	8	43	6	0.025	1
11937	1493	1	-43	6	0.025	1
11938	1493	2	-35	2	0.025	1
11939	1493	3	-13	2	0.025	1
11940	1493	4	-10	0	0.025	1
11941	1493	5	10	0	0.025	1
11942	1493	6	13	2	0.025	1
11943	1493	7	35	2	0.025	1
11944	1493	8	43	6	0.025	1
11945	1494	1	-43	6	0.025	1
11946	1494	2	-35	2	0.025	1
11947	1494	3	-13	2	0.025	1
11948	1494	4	-10	0	0.025	1
11949	1494	5	10	0	0.025	1
11950	1494	6	13	2	0.025	1
11951	1494	7	35	2	0.025	1
11952	1494	8	43	6	0.025	1
11953	1495	1	-43	6	0.025	1
11954	1495	2	-35	2	0.025	1
11955	1495	3	-13	2	0.025	1
11956	1495	4	-10	0	0.025	1
11957	1495	5	10	0	0.025	1
11958	1495	6	13	2	0.025	1
11959	1495	7	35	2	0.025	1
11960	1495	8	43	6	0.025	1
11961	1496	1	-43	6	0.025	1
11962	1496	2	-35	2	0.025	1
11963	1496	3	-13	2	0.025	1
11964	1496	4	-10	0	0.025	1
11965	1496	5	10	0	0.025	1
11966	1496	6	13	2	0.025	1
11967	1496	7	35	2	0.025	1
11968	1496	8	43	6	0.025	1
11969	1497	1	-43	6	0.025	1
11970	1497	2	-35	2	0.025	1
11971	1497	3	-13	2	0.025	1
11972	1497	4	-10	0	0.025	1
11973	1497	5	10	0	0.025	1
11974	1497	6	13	2	0.025	1
11975	1497	7	35	2	0.025	1
11976	1497	8	43	6	0.025	1
11977	1498	1	-43	6	0.025	1
11978	1498	2	-35	2	0.025	1
11979	1498	3	-13	2	0.025	1
11980	1498	4	-10	0	0.025	1
11981	1498	5	10	0	0.025	1
11982	1498	6	13	2	0.025	1
11983	1498	7	35	2	0.025	1
11984	1498	8	43	6	0.025	1
11985	1499	1	-43	6	0.025	1
11986	1499	2	-35	2	0.025	1
11987	1499	3	-13	2	0.025	1
11988	1499	4	-10	0	0.025	1
11989	1499	5	10	0	0.025	1
11990	1499	6	13	2	0.025	1
11991	1499	7	35	2	0.025	1
11992	1499	8	43	6	0.025	1
11993	1500	1	-43	6	0.025	1
11994	1500	2	-35	2	0.025	1
11995	1500	3	-13	2	0.025	1
11996	1500	4	-10	0	0.025	1
11997	1500	5	10	0	0.025	1
11998	1500	6	13	2	0.025	1
11999	1500	7	35	2	0.025	1
12000	1500	8	43	6	0.025	1
12001	1501	1	-43	6	0.025	1
12002	1501	2	-35	2	0.025	1
12003	1501	3	-13	2	0.025	1
12004	1501	4	-10	0	0.025	1
12005	1501	5	10	0	0.025	1
12006	1501	6	13	2	0.025	1
12007	1501	7	35	2	0.025	1
12008	1501	8	43	6	0.025	1
12009	1502	1	-43	6	0.025	1
12010	1502	2	-35	2	0.025	1
12011	1502	3	-13	2	0.025	1
12012	1502	4	-10	0	0.025	1
12013	1502	5	10	0	0.025	1
12014	1502	6	13	2	0.025	1
12015	1502	7	35	2	0.025	1
12016	1502	8	43	6	0.025	1
12017	1503	1	-43	6	0.025	1
12018	1503	2	-35	2	0.025	1
12019	1503	3	-13	2	0.025	1
12020	1503	4	-10	0	0.025	1
12021	1503	5	10	0	0.025	1
12022	1503	6	13	2	0.025	1
12023	1503	7	35	2	0.025	1
12024	1503	8	43	6	0.025	1
12025	1504	1	-43	6	0.025	1
12026	1504	2	-35	2	0.025	1
12027	1504	3	-13	2	0.025	1
12028	1504	4	-10	0	0.025	1
12029	1504	5	10	0	0.025	1
12030	1504	6	13	2	0.025	1
12031	1504	7	35	2	0.025	1
12032	1504	8	43	6	0.025	1
12033	1505	1	-43	6	0.025	1
12034	1505	2	-35	2	0.025	1
12035	1505	3	-13	2	0.025	1
12036	1505	4	-10	0	0.025	1
12037	1505	5	10	0	0.025	1
12038	1505	6	13	2	0.025	1
12039	1505	7	35	2	0.025	1
12040	1505	8	43	6	0.025	1
12041	1506	1	-43	6	0.025	1
12042	1506	2	-35	2	0.025	1
12043	1506	3	-13	2	0.025	1
12044	1506	4	-10	0	0.025	1
12045	1506	5	10	0	0.025	1
12046	1506	6	13	2	0.025	1
12047	1506	7	35	2	0.025	1
12048	1506	8	43	6	0.025	1
12049	1507	1	-43	6	0.025	1
12050	1507	2	-35	2	0.025	1
12051	1507	3	-13	2	0.025	1
12052	1507	4	-10	0	0.025	1
12053	1507	5	10	0	0.025	1
12054	1507	6	13	2	0.025	1
12055	1507	7	35	2	0.025	1
12056	1507	8	43	6	0.025	1
12057	1508	1	-43	6	0.025	1
12058	1508	2	-35	2	0.025	1
12059	1508	3	-13	2	0.025	1
12060	1508	4	-10	0	0.025	1
12061	1508	5	10	0	0.025	1
12062	1508	6	13	2	0.025	1
12063	1508	7	35	2	0.025	1
12064	1508	8	43	6	0.025	1
12065	1509	1	-43	6	0.025	1
12066	1509	2	-35	2	0.025	1
12067	1509	3	-13	2	0.025	1
12068	1509	4	-10	0	0.025	1
12069	1509	5	10	0	0.025	1
12070	1509	6	13	2	0.025	1
12071	1509	7	35	2	0.025	1
12072	1509	8	43	6	0.025	1
12073	1510	1	-43	6	0.025	1
12074	1510	2	-35	2	0.025	1
12075	1510	3	-13	2	0.025	1
12076	1510	4	-10	0	0.025	1
12077	1510	5	10	0	0.025	1
12078	1510	6	13	2	0.025	1
12079	1510	7	35	2	0.025	1
12080	1510	8	43	6	0.025	1
12081	1511	1	-43	6	0.025	1
12082	1511	2	-35	2	0.025	1
12083	1511	3	-13	2	0.025	1
12084	1511	4	-10	0	0.025	1
12085	1511	5	10	0	0.025	1
12086	1511	6	13	2	0.025	1
12087	1511	7	35	2	0.025	1
12088	1511	8	43	6	0.025	1
12089	1512	1	-43	6	0.025	1
12090	1512	2	-35	2	0.025	1
12091	1512	3	-13	2	0.025	1
12092	1512	4	-10	0	0.025	1
12093	1512	5	10	0	0.025	1
12094	1512	6	13	2	0.025	1
12095	1512	7	35	2	0.025	1
12096	1512	8	43	6	0.025	1
12097	1513	1	-43	6	0.025	1
12098	1513	2	-35	2	0.025	1
12099	1513	3	-13	2	0.025	1
12100	1513	4	-10	0	0.025	1
12101	1513	5	10	0	0.025	1
12102	1513	6	13	2	0.025	1
12103	1513	7	35	2	0.025	1
12104	1513	8	43	6	0.025	1
12105	1514	1	-43	6	0.025	1
12106	1514	2	-35	2	0.025	1
12107	1514	3	-13	2	0.025	1
12108	1514	4	-10	0	0.025	1
12109	1514	5	10	0	0.025	1
12110	1514	6	13	2	0.025	1
12111	1514	7	35	2	0.025	1
12112	1514	8	43	6	0.025	1
12113	1515	1	-43	6	0.025	1
12114	1515	2	-35	2	0.025	1
12115	1515	3	-13	2	0.025	1
12116	1515	4	-10	0	0.025	1
12117	1515	5	10	0	0.025	1
12118	1515	6	13	2	0.025	1
12119	1515	7	35	2	0.025	1
12120	1515	8	43	6	0.025	1
12121	1516	1	-43	6	0.025	1
12122	1516	2	-35	2	0.025	1
12123	1516	3	-13	2	0.025	1
12124	1516	4	-10	0	0.025	1
12125	1516	5	10	0	0.025	1
12126	1516	6	13	2	0.025	1
12127	1516	7	35	2	0.025	1
12128	1516	8	43	6	0.025	1
12129	1517	1	-43	6	0.025	1
12130	1517	2	-35	2	0.025	1
12131	1517	3	-13	2	0.025	1
12132	1517	4	-10	0	0.025	1
12133	1517	5	10	0	0.025	1
12134	1517	6	13	2	0.025	1
12135	1517	7	35	2	0.025	1
12136	1517	8	43	6	0.025	1
12137	1518	1	-43	6	0.025	1
12138	1518	2	-35	2	0.025	1
12139	1518	3	-13	2	0.025	1
12140	1518	4	-10	0	0.025	1
12141	1518	5	10	0	0.025	1
12142	1518	6	13	2	0.025	1
12143	1518	7	35	2	0.025	1
12144	1518	8	43	6	0.025	1
12145	1519	1	-43	6	0.025	1
12146	1519	2	-35	2	0.025	1
12147	1519	3	-13	2	0.025	1
12148	1519	4	-10	0	0.025	1
12149	1519	5	10	0	0.025	1
12150	1519	6	13	2	0.025	1
12151	1519	7	35	2	0.025	1
12152	1519	8	43	6	0.025	1
12153	1520	1	-43	6	0.025	1
12154	1520	2	-35	2	0.025	1
12155	1520	3	-13	2	0.025	1
12156	1520	4	-10	0	0.025	1
12157	1520	5	10	0	0.025	1
12158	1520	6	13	2	0.025	1
12159	1520	7	35	2	0.025	1
12160	1520	8	43	6	0.025	1
12161	1521	1	-43	6	0.025	1
12162	1521	2	-35	2	0.025	1
12163	1521	3	-13	2	0.025	1
12164	1521	4	-10	0	0.025	1
12165	1521	5	10	0	0.025	1
12166	1521	6	13	2	0.025	1
12167	1521	7	35	2	0.025	1
12168	1521	8	43	6	0.025	1
12169	1522	1	-43	6	0.025	1
12170	1522	2	-35	2	0.025	1
12171	1522	3	-13	2	0.025	1
12172	1522	4	-10	0	0.025	1
12173	1522	5	10	0	0.025	1
12174	1522	6	13	2	0.025	1
12175	1522	7	35	2	0.025	1
12176	1522	8	43	6	0.025	1
12177	1523	1	-43	6	0.025	1
12178	1523	2	-35	2	0.025	1
12179	1523	3	-13	2	0.025	1
12180	1523	4	-10	0	0.025	1
12181	1523	5	10	0	0.025	1
12182	1523	6	13	2	0.025	1
12183	1523	7	35	2	0.025	1
12184	1523	8	43	6	0.025	1
12185	1524	1	-43	6	0.025	1
12186	1524	2	-35	2	0.025	1
12187	1524	3	-13	2	0.025	1
12188	1524	4	-10	0	0.025	1
12189	1524	5	10	0	0.025	1
12190	1524	6	13	2	0.025	1
12191	1524	7	35	2	0.025	1
12192	1524	8	43	6	0.025	1
12193	1525	1	-43	6	0.025	1
12194	1525	2	-35	2	0.025	1
12195	1525	3	-13	2	0.025	1
12196	1525	4	-10	0	0.025	1
12197	1525	5	10	0	0.025	1
12198	1525	6	13	2	0.025	1
12199	1525	7	35	2	0.025	1
12200	1525	8	43	6	0.025	1
12201	1526	1	-43	6	0.025	1
12202	1526	2	-35	2	0.025	1
12203	1526	3	-13	2	0.025	1
12204	1526	4	-10	0	0.025	1
12205	1526	5	10	0	0.025	1
12206	1526	6	13	2	0.025	1
12207	1526	7	35	2	0.025	1
12208	1526	8	43	6	0.025	1
12209	1527	1	-43	6	0.025	1
12210	1527	2	-35	2	0.025	1
12211	1527	3	-13	2	0.025	1
12212	1527	4	-10	0	0.025	1
12213	1527	5	10	0	0.025	1
12214	1527	6	13	2	0.025	1
12215	1527	7	35	2	0.025	1
12216	1527	8	43	6	0.025	1
12217	1528	1	-43	6	0.025	1
12218	1528	2	-35	2	0.025	1
12219	1528	3	-13	2	0.025	1
12220	1528	4	-10	0	0.025	1
12221	1528	5	10	0	0.025	1
12222	1528	6	13	2	0.025	1
12223	1528	7	35	2	0.025	1
12224	1528	8	43	6	0.025	1
12225	1529	1	-43	6	0.025	1
12226	1529	2	-35	2	0.025	1
12227	1529	3	-13	2	0.025	1
12228	1529	4	-10	0	0.025	1
12229	1529	5	10	0	0.025	1
12230	1529	6	13	2	0.025	1
12231	1529	7	35	2	0.025	1
12232	1529	8	43	6	0.025	1
12233	1530	1	-43	6	0.025	1
12234	1530	2	-35	2	0.025	1
12235	1530	3	-13	2	0.025	1
12236	1530	4	-10	0	0.025	1
12237	1530	5	10	0	0.025	1
12238	1530	6	13	2	0.025	1
12239	1530	7	35	2	0.025	1
12240	1530	8	43	6	0.025	1
12241	1531	1	-43	6	0.025	1
12242	1531	2	-35	2	0.025	1
12243	1531	3	-13	2	0.025	1
12244	1531	4	-10	0	0.025	1
12245	1531	5	10	0	0.025	1
12246	1531	6	13	2	0.025	1
12247	1531	7	35	2	0.025	1
12248	1531	8	43	6	0.025	1
12249	1532	1	-43	6	0.025	1
12250	1532	2	-35	2	0.025	1
12251	1532	3	-13	2	0.025	1
12252	1532	4	-10	0	0.025	1
12253	1532	5	10	0	0.025	1
12254	1532	6	13	2	0.025	1
12255	1532	7	35	2	0.025	1
12256	1532	8	43	6	0.025	1
12257	1533	1	-43	6	0.025	1
12258	1533	2	-35	2	0.025	1
12259	1533	3	-13	2	0.025	1
12260	1533	4	-10	0	0.025	1
12261	1533	5	10	0	0.025	1
12262	1533	6	13	2	0.025	1
12263	1533	7	35	2	0.025	1
12264	1533	8	43	6	0.025	1
12265	1534	1	-43	6	0.025	1
12266	1534	2	-35	2	0.025	1
12267	1534	3	-13	2	0.025	1
12268	1534	4	-10	0	0.025	1
12269	1534	5	10	0	0.025	1
12270	1534	6	13	2	0.025	1
12271	1534	7	35	2	0.025	1
12272	1534	8	43	6	0.025	1
12273	1535	1	-43	6	0.025	1
12274	1535	2	-35	2	0.025	1
12275	1535	3	-13	2	0.025	1
12276	1535	4	-10	0	0.025	1
12277	1535	5	10	0	0.025	1
12278	1535	6	13	2	0.025	1
12279	1535	7	35	2	0.025	1
12280	1535	8	43	6	0.025	1
12281	1536	1	-43	6	0.025	1
12282	1536	2	-35	2	0.025	1
12283	1536	3	-13	2	0.025	1
12284	1536	4	-10	0	0.025	1
12285	1536	5	10	0	0.025	1
12286	1536	6	13	2	0.025	1
12287	1536	7	35	2	0.025	1
12288	1536	8	43	6	0.025	1
12289	1537	1	-43	6	0.025	1
12290	1537	2	-35	2	0.025	1
12291	1537	3	-13	2	0.025	1
12292	1537	4	-10	0	0.025	1
12293	1537	5	10	0	0.025	1
12294	1537	6	13	2	0.025	1
12295	1537	7	35	2	0.025	1
12296	1537	8	43	6	0.025	1
12297	1538	1	-43	6	0.025	1
12298	1538	2	-35	2	0.025	1
12299	1538	3	-13	2	0.025	1
12300	1538	4	-10	0	0.025	1
12301	1538	5	10	0	0.025	1
12302	1538	6	13	2	0.025	1
12303	1538	7	35	2	0.025	1
12304	1538	8	43	6	0.025	1
12305	1539	1	-43	6	0.025	1
12306	1539	2	-35	2	0.025	1
12307	1539	3	-13	2	0.025	1
12308	1539	4	-10	0	0.025	1
12309	1539	5	10	0	0.025	1
12310	1539	6	13	2	0.025	1
12311	1539	7	35	2	0.025	1
12312	1539	8	43	6	0.025	1
12313	1540	1	-43	6	0.025	1
12314	1540	2	-35	2	0.025	1
12315	1540	3	-13	2	0.025	1
12316	1540	4	-10	0	0.025	1
12317	1540	5	10	0	0.025	1
12318	1540	6	13	2	0.025	1
12319	1540	7	35	2	0.025	1
12320	1540	8	43	6	0.025	1
12321	1541	1	-43	6	0.025	1
12322	1541	2	-35	2	0.025	1
12323	1541	3	-13	2	0.025	1
12324	1541	4	-10	0	0.025	1
12325	1541	5	10	0	0.025	1
12326	1541	6	13	2	0.025	1
12327	1541	7	35	2	0.025	1
12328	1541	8	43	6	0.025	1
12329	1542	1	-43	6	0.025	1
12330	1542	2	-35	2	0.025	1
12331	1542	3	-13	2	0.025	1
12332	1542	4	-10	0	0.025	1
12333	1542	5	10	0	0.025	1
12334	1542	6	13	2	0.025	1
12335	1542	7	35	2	0.025	1
12336	1542	8	43	6	0.025	1
12337	1543	1	-43	6	0.025	1
12338	1543	2	-35	2	0.025	1
12339	1543	3	-13	2	0.025	1
12340	1543	4	-10	0	0.025	1
12341	1543	5	10	0	0.025	1
12342	1543	6	13	2	0.025	1
12343	1543	7	35	2	0.025	1
12344	1543	8	43	6	0.025	1
12345	1544	1	-43	6	0.025	1
12346	1544	2	-35	2	0.025	1
12347	1544	3	-13	2	0.025	1
12348	1544	4	-10	0	0.025	1
12349	1544	5	10	0	0.025	1
12350	1544	6	13	2	0.025	1
12351	1544	7	35	2	0.025	1
12352	1544	8	43	6	0.025	1
12353	1545	1	-43	6	0.025	1
12354	1545	2	-35	2	0.025	1
12355	1545	3	-13	2	0.025	1
12356	1545	4	-10	0	0.025	1
12357	1545	5	10	0	0.025	1
12358	1545	6	13	2	0.025	1
12359	1545	7	35	2	0.025	1
12360	1545	8	43	6	0.025	1
12361	1546	1	-43	6	0.025	1
12362	1546	2	-35	2	0.025	1
12363	1546	3	-13	2	0.025	1
12364	1546	4	-10	0	0.025	1
12365	1546	5	10	0	0.025	1
12366	1546	6	13	2	0.025	1
12367	1546	7	35	2	0.025	1
12368	1546	8	43	6	0.025	1
12369	1547	1	-43	6	0.025	1
12370	1547	2	-35	2	0.025	1
12371	1547	3	-13	2	0.025	1
12372	1547	4	-10	0	0.025	1
12373	1547	5	10	0	0.025	1
12374	1547	6	13	2	0.025	1
12375	1547	7	35	2	0.025	1
12376	1547	8	43	6	0.025	1
12377	1548	1	-43	6	0.025	1
12378	1548	2	-35	2	0.025	1
12379	1548	3	-13	2	0.025	1
12380	1548	4	-10	0	0.025	1
12381	1548	5	10	0	0.025	1
12382	1548	6	13	2	0.025	1
12383	1548	7	35	2	0.025	1
12384	1548	8	43	6	0.025	1
12385	1549	1	-43	6	0.025	1
12386	1549	2	-35	2	0.025	1
12387	1549	3	-13	2	0.025	1
12388	1549	4	-10	0	0.025	1
12389	1549	5	10	0	0.025	1
12390	1549	6	13	2	0.025	1
12391	1549	7	35	2	0.025	1
12392	1549	8	43	6	0.025	1
12393	1550	1	-43	6	0.025	1
12394	1550	2	-35	2	0.025	1
12395	1550	3	-13	2	0.025	1
12396	1550	4	-10	0	0.025	1
12397	1550	5	10	0	0.025	1
12398	1550	6	13	2	0.025	1
12399	1550	7	35	2	0.025	1
12400	1550	8	43	6	0.025	1
12401	1551	1	-43	6	0.025	1
12402	1551	2	-35	2	0.025	1
12403	1551	3	-13	2	0.025	1
12404	1551	4	-10	0	0.025	1
12405	1551	5	10	0	0.025	1
12406	1551	6	13	2	0.025	1
12407	1551	7	35	2	0.025	1
12408	1551	8	43	6	0.025	1
12409	1552	1	-43	6	0.025	1
12410	1552	2	-35	2	0.025	1
12411	1552	3	-13	2	0.025	1
12412	1552	4	-10	0	0.025	1
12413	1552	5	10	0	0.025	1
12414	1552	6	13	2	0.025	1
12415	1552	7	35	2	0.025	1
12416	1552	8	43	6	0.025	1
12417	1553	1	-43	6	0.025	1
12418	1553	2	-35	2	0.025	1
12419	1553	3	-13	2	0.025	1
12420	1553	4	-10	0	0.025	1
12421	1553	5	10	0	0.025	1
12422	1553	6	13	2	0.025	1
12423	1553	7	35	2	0.025	1
12424	1553	8	43	6	0.025	1
12425	1554	1	-43	6	0.025	1
12426	1554	2	-35	2	0.025	1
12427	1554	3	-13	2	0.025	1
12428	1554	4	-10	0	0.025	1
12429	1554	5	10	0	0.025	1
12430	1554	6	13	2	0.025	1
12431	1554	7	35	2	0.025	1
12432	1554	8	43	6	0.025	1
12433	1555	1	-43	6	0.025	1
12434	1555	2	-35	2	0.025	1
12435	1555	3	-13	2	0.025	1
12436	1555	4	-10	0	0.025	1
12437	1555	5	10	0	0.025	1
12438	1555	6	13	2	0.025	1
12439	1555	7	35	2	0.025	1
12440	1555	8	43	6	0.025	1
12441	1556	1	-43	6	0.025	1
12442	1556	2	-35	2	0.025	1
12443	1556	3	-13	2	0.025	1
12444	1556	4	-10	0	0.025	1
12445	1556	5	10	0	0.025	1
12446	1556	6	13	2	0.025	1
12447	1556	7	35	2	0.025	1
12448	1556	8	43	6	0.025	1
12449	1557	1	-43	6	0.025	1
12450	1557	2	-35	2	0.025	1
12451	1557	3	-13	2	0.025	1
12452	1557	4	-10	0	0.025	1
12453	1557	5	10	0	0.025	1
12454	1557	6	13	2	0.025	1
12455	1557	7	35	2	0.025	1
12456	1557	8	43	6	0.025	1
12457	1558	1	-43	6	0.025	1
12458	1558	2	-35	2	0.025	1
12459	1558	3	-13	2	0.025	1
12460	1558	4	-10	0	0.025	1
12461	1558	5	10	0	0.025	1
12462	1558	6	13	2	0.025	1
12463	1558	7	35	2	0.025	1
12464	1558	8	43	6	0.025	1
12465	1559	1	-43	6	0.025	1
12466	1559	2	-35	2	0.025	1
12467	1559	3	-13	2	0.025	1
12468	1559	4	-10	0	0.025	1
12469	1559	5	10	0	0.025	1
12470	1559	6	13	2	0.025	1
12471	1559	7	35	2	0.025	1
12472	1559	8	43	6	0.025	1
12473	1560	1	-43	6	0.025	1
12474	1560	2	-35	2	0.025	1
12475	1560	3	-13	2	0.025	1
12476	1560	4	-10	0	0.025	1
12477	1560	5	10	0	0.025	1
12478	1560	6	13	2	0.025	1
12479	1560	7	35	2	0.025	1
12480	1560	8	43	6	0.025	1
12481	1561	1	-43	6	0.025	1
12482	1561	2	-35	2	0.025	1
12483	1561	3	-13	2	0.025	1
12484	1561	4	-10	0	0.025	1
12485	1561	5	10	0	0.025	1
12486	1561	6	13	2	0.025	1
12487	1561	7	35	2	0.025	1
12488	1561	8	43	6	0.025	1
12489	1562	1	-43	6	0.025	1
12490	1562	2	-35	2	0.025	1
12491	1562	3	-13	2	0.025	1
12492	1562	4	-10	0	0.025	1
12493	1562	5	10	0	0.025	1
12494	1562	6	13	2	0.025	1
12495	1562	7	35	2	0.025	1
12496	1562	8	43	6	0.025	1
12497	1563	1	-43	6	0.025	1
12498	1563	2	-35	2	0.025	1
12499	1563	3	-13	2	0.025	1
12500	1563	4	-10	0	0.025	1
12501	1563	5	10	0	0.025	1
12502	1563	6	13	2	0.025	1
12503	1563	7	35	2	0.025	1
12504	1563	8	43	6	0.025	1
12505	1564	1	-43	6	0.025	1
12506	1564	2	-35	2	0.025	1
12507	1564	3	-13	2	0.025	1
12508	1564	4	-10	0	0.025	1
12509	1564	5	10	0	0.025	1
12510	1564	6	13	2	0.025	1
12511	1564	7	35	2	0.025	1
12512	1564	8	43	6	0.025	1
12513	1565	1	-43	6	0.025	1
12514	1565	2	-35	2	0.025	1
12515	1565	3	-13	2	0.025	1
12516	1565	4	-10	0	0.025	1
12517	1565	5	10	0	0.025	1
12518	1565	6	13	2	0.025	1
12519	1565	7	35	2	0.025	1
12520	1565	8	43	6	0.025	1
12521	1566	1	-43	6	0.025	1
12522	1566	2	-35	2	0.025	1
12523	1566	3	-13	2	0.025	1
12524	1566	4	-10	0	0.025	1
12525	1566	5	10	0	0.025	1
12526	1566	6	13	2	0.025	1
12527	1566	7	35	2	0.025	1
12528	1566	8	43	6	0.025	1
12529	1567	1	-43	6	0.025	1
12530	1567	2	-35	2	0.025	1
12531	1567	3	-13	2	0.025	1
12532	1567	4	-10	0	0.025	1
12533	1567	5	10	0	0.025	1
12534	1567	6	13	2	0.025	1
12535	1567	7	35	2	0.025	1
12536	1567	8	43	6	0.025	1
12537	1568	1	-43	6	0.025	1
12538	1568	2	-35	2	0.025	1
12539	1568	3	-13	2	0.025	1
12540	1568	4	-10	0	0.025	1
12541	1568	5	10	0	0.025	1
12542	1568	6	13	2	0.025	1
12543	1568	7	35	2	0.025	1
12544	1568	8	43	6	0.025	1
12545	1569	1	-43	6	0.025	1
12546	1569	2	-35	2	0.025	1
12547	1569	3	-13	2	0.025	1
12548	1569	4	-10	0	0.025	1
12549	1569	5	10	0	0.025	1
12550	1569	6	13	2	0.025	1
12551	1569	7	35	2	0.025	1
12552	1569	8	43	6	0.025	1
12553	1570	1	-43	6	0.025	1
12554	1570	2	-35	2	0.025	1
12555	1570	3	-13	2	0.025	1
12556	1570	4	-10	0	0.025	1
12557	1570	5	10	0	0.025	1
12558	1570	6	13	2	0.025	1
12559	1570	7	35	2	0.025	1
12560	1570	8	43	6	0.025	1
12561	1571	1	-43	6	0.025	1
12562	1571	2	-35	2	0.025	1
12563	1571	3	-13	2	0.025	1
12564	1571	4	-10	0	0.025	1
12565	1571	5	10	0	0.025	1
12566	1571	6	13	2	0.025	1
12567	1571	7	35	2	0.025	1
12568	1571	8	43	6	0.025	1
12569	1572	1	-43	6	0.025	1
12570	1572	2	-35	2	0.025	1
12571	1572	3	-13	2	0.025	1
12572	1572	4	-10	0	0.025	1
12573	1572	5	10	0	0.025	1
12574	1572	6	13	2	0.025	1
12575	1572	7	35	2	0.025	1
12576	1572	8	43	6	0.025	1
12577	1573	1	-43	6	0.025	1
12578	1573	2	-35	2	0.025	1
12579	1573	3	-13	2	0.025	1
12580	1573	4	-10	0	0.025	1
12581	1573	5	10	0	0.025	1
12582	1573	6	13	2	0.025	1
12583	1573	7	35	2	0.025	1
12584	1573	8	43	6	0.025	1
12585	1574	1	-43	6	0.025	1
12586	1574	2	-35	2	0.025	1
12587	1574	3	-13	2	0.025	1
12588	1574	4	-10	0	0.025	1
12589	1574	5	10	0	0.025	1
12590	1574	6	13	2	0.025	1
12591	1574	7	35	2	0.025	1
12592	1574	8	43	6	0.025	1
12593	1575	1	-43	6	0.025	1
12594	1575	2	-35	2	0.025	1
12595	1575	3	-13	2	0.025	1
12596	1575	4	-10	0	0.025	1
12597	1575	5	10	0	0.025	1
12598	1575	6	13	2	0.025	1
12599	1575	7	35	2	0.025	1
12600	1575	8	43	6	0.025	1
12601	1576	1	-43	6	0.025	1
12602	1576	2	-35	2	0.025	1
12603	1576	3	-13	2	0.025	1
12604	1576	4	-10	0	0.025	1
12605	1576	5	10	0	0.025	1
12606	1576	6	13	2	0.025	1
12607	1576	7	35	2	0.025	1
12608	1576	8	43	6	0.025	1
12609	1577	1	-43	6	0.025	1
12610	1577	2	-35	2	0.025	1
12611	1577	3	-13	2	0.025	1
12612	1577	4	-10	0	0.025	1
12613	1577	5	10	0	0.025	1
12614	1577	6	13	2	0.025	1
12615	1577	7	35	2	0.025	1
12616	1577	8	43	6	0.025	1
12617	1578	1	-43	6	0.025	1
12618	1578	2	-35	2	0.025	1
12619	1578	3	-13	2	0.025	1
12620	1578	4	-10	0	0.025	1
12621	1578	5	10	0	0.025	1
12622	1578	6	13	2	0.025	1
12623	1578	7	35	2	0.025	1
12624	1578	8	43	6	0.025	1
12625	1579	1	-43	6	0.025	1
12626	1579	2	-35	2	0.025	1
12627	1579	3	-13	2	0.025	1
12628	1579	4	-10	0	0.025	1
12629	1579	5	10	0	0.025	1
12630	1579	6	13	2	0.025	1
12631	1579	7	35	2	0.025	1
12632	1579	8	43	6	0.025	1
12633	1580	1	-43	6	0.025	1
12634	1580	2	-35	2	0.025	1
12635	1580	3	-13	2	0.025	1
12636	1580	4	-10	0	0.025	1
